TFS11659,20.8,993,170.1,47.50089,19.257948,285,7:41:37,-5
TFS11661,20.8,993,170.2,47.500875,19.257917,280,7:41:42,-5
TFS11664,20.8,993,170.4,47.500864,19.257898,275,7:41:48,3
TFS11666,20.8,992.9,170.8,47.50081,19.257825,270,7:41:52,3
TFS11668,20.8,992.9,170.7,47.500787,19.257793,265,7:41:57,0
TFS11670,20.8,992.9,171,47.500765,19.257757,260,7:42:01,0
TFS11672,20.8,992.9,171.2,47.500734,19.257715,255,7:42:05,0
TFS11674,20.8,992.9,171.2,47.500711,19.257683,250,7:42:09,0
TFS11676,20.8,992.8,171.6,47.500673,19.257625,245,7:42:14,0
TFS11678,20.8,992.8,171.4,47.500673,19.257625,240,7:42:18,0
TFS11683,20.8,992.8,171.6,47.500673,19.257625,235,7:42:20,0
TFS11685,20.8,992.8,171.8,47.500568,19.257467,230,7:42:33,-5
TFS11687,20.8,992.8,171.6,47.500537,19.257419,225,7:42:37,-5
TFS11689,20.8,992.8,171.7,47.500512,19.257383,220,7:42:41,-5
TFS11697,20.8,992.8,172,47.500415,19.257228,215,7:42:59,-2
TFS11702,20.8,992.7,172.6,47.500346,19.257131,210,7:43:09,-2
TFS11704,20.8,992.7,172.3,47.500319,19.25709,205,7:43:14,-7
TFS11718,20.8,992.7,172.4,47.500102,19.2571,200,7:43:43,-7
TFS11722,20.8,992.7,172.5,48.500064,19.257176,195,7:43:52,-8
TFS11725,20.8,992.7,172.6,47.50005,19.257239,190,7:43:58,-8
TFS11729,20.8,992.7,172.7,47.49995,19.257317,185,7:44:07,-8
TFS11732,20.8,992.6,173.2,47.499911,19.257382,180,7:44:13,-8
TFS11736,20.8,992.6,173.6,47.499857,19.257449,175,7:44:22,-7
TFS11738,20.8,992.6,173.4,47.499857,19.257449,170,7:44:26,-7
TFS11740,20.8,992.6,173.4,47.499801,19.257529,165,7:44:29,-6
TFS11742,20.8,992.5,174,47.499786,19.257567,160,7:44:35,-8
TFS11744,20.8,992.6,173.7,47.499781,19.257606,155,7:44:39,-8
TFS11746,20.8,992.6,173.5,47.499805,19.257644,150,7:44:43,-2
TFS11749,20.8,992.6,173.4,47.499842,19.257703,145,7:44:50,-2
TFS11751,20.8,992.6,173.5,47.499865,19.257739,140,7:44:54,-2
TFS11753,20.8,992.6,173.5,47.499865,19.257739,135,7:44:58,5
TFS11756,20.8,992.6,173.3,47.49994,19.257838,130,7:45:05,5
TFS11758,20.8,992.6,173.5,47.499966,19.257877,125,7:45:09,4
TFS11760,20.8,992.6,173.4,47.499974,19.257901,120,7:45:13,4
TFS11762,20.8,992.6,173.5,47.500012,19.257962,115,7:45:17,4
