TFS1194,32.22441,1003.434,59.04693,47.11653,19.35442,129.5,02:54:25,-114
TFS1195,32.21562,1003.413,65.99314,47.11652,19.35442,129.0,02:54:26,-117
TFS1196,32.20431,1003.411,70.71546,47.11652,19.35442,129.1,02:54:27,-117
TFS1197,32.20619,1003.414,36.54759,47.11653,19.35442,128.7,02:54:28,-113
TFS1198,32.19991,1003.459,39.51669,47.11653,19.3544,129.4,02:54:29,-113
TFS1199,32.19614,1003.476,47.07204,47.11653,19.35438,129.4,02:54:30,-103
TFS1200,32.19048,1003.431,43.22755,47.11653,19.35438,129.4,02:54:31,-103
TFS1201,32.18295,1003.421,262.0339,47.11653,19.35437,129.1,02:54:32,-115
TFS1202,32.18295,1003.448,256.3273,47.11653,19.35437,128.8,02:54:33,-115
TFS1203,32.17414,1003.42,101.1613,47.11653,19.35435,128.7,02:54:34,-106
TFS1204,32.17855,1003.464,272.4481,47.11653,19.35437,127.5,02:54:35,-106
TFS1205,32.1666,1003.411,271.2092,47.11653,19.35437,127.4,02:54:36,-113
TFS1206,32.17226,1003.476,271.9568,47.11653,19.35437,127.8,02:54:37,-113
TFS1207,32.16535,1003.428,69.23412,47.11653,19.35437,126.9,02:54:38,-113
TFS1208,32.16032,1003.426,44.23865,47.11653,19.35437,127.3,02:54:39,-113
TFS1209,32.15781,1003.439,46.85795,47.11653,19.35435,127.8,02:54:40,-113
TFS1210,32.15404,1003.432,48.5857,47.11653,19.35435,127.6,02:54:41,-108
TFS1211,32.15592,1003.449,51.45515,47.11652,19.35433,126.8,02:54:42,-108
TFS1212,32.15655,1003.407,48.76863,47.1165,19.35433,126.5,02:54:43,-108
TFS1213,32.14964,1003.465,54.89466,47.11648,19.35432,125.2,02:54:44,-108
TFS1214,32.14713,1003.414,29.41649,47.11648,19.35432,124.8,02:54:45,-108
TFS1215,32.13958,1003.441,322.1288,47.11647,19.35432,124.4,02:54:46,-95
TFS1216,32.13267,1003.446,327.2951,47.11647,19.35432,124.2,02:54:47,-95
TFS1217,32.1289,1003.476,287.2078,47.11647,19.35432,123.8,02:54:48,-95
TFS1218,32.11634,1003.469,272.3262,47.11645,19.35433,122.7,02:54:49,-95
TFS1219,32.11634,1003.469,276.8503,47.11647,19.35433,122.8,02:54:50,-95
TFS1220,32.11131,1003.457,270.3396,47.11647,19.35435,122.0,02:54:51,-117
TFS1221,32.1,1003.455,293.7419,47.11647,19.35433,121.1,02:54:52,-117
TFS1222,32.09748,1003.421,14.51825,47.11647,19.35433,123.0,02:54:53,-117
TFS1223,32.08994,1003.415,59.23945,47.11648,19.35433,122.2,02:54:54,-117
TFS1224,32.09811,1003.465,227.7117,47.11648,19.35435,122.3,02:54:55,-117
TFS1225,32.08492,1003.449,70.74387,47.11648,19.35433,126.1,02:54:56,-117
TFS1226,32.08241,1003.429,24.89938,47.11648,19.35432,128.1,02:54:57,-117
TFS1227,32.07486,1003.439,47.44991,47.11648,19.3543,130.7,02:54:58,-113
TFS1228,32.07172,1003.464,341.0732,47.1165,19.3543,133.4,02:54:59,-113
TFS1229,32.06544,1003.47,320.3395,47.11648,19.3543,133.9,02:55:00,-113
TFS1230,32.06104,1003.492,319.6041,47.1165,19.3543,133.9,02:55:01,-113
TFS1231,32.0491,1003.439,322.5961,47.1165,19.35428,133.9,02:55:02,-113
TFS1232,32.05099,1003.482,319.6877,47.1165,19.35427,135.4,02:55:03,-105
TFS1233,32.04408,1003.464,329.258,47.11652,19.35427,136.4,02:55:04,-105
TFS1234,32.03088,1003.465,328.8445,47.11652,19.35428,135.4,02:55:05,-110
TFS1235,32.03088,1003.455,327.6928,47.11653,19.35428,136.8,02:55:06,-110
TFS1236,32.02648,1003.481,328.8632,47.11653,19.35428,137.7,02:55:07,-110
TFS1237,32.0202,1003.441,304.2745,47.11652,19.35428,137.6,02:55:08,-110
TFS1238,32.0158,1003.463,338.7036,47.11652,19.3543,138.0,02:55:09,-110
TFS1239,32.01265,1003.468,342.6302,47.11653,19.3543,138.7,02:55:10,-110
TFS1240,32.00888,1003.471,343.2415,47.11652,19.3543,138.6,02:55:11,-110
TFS1241,32.00512,1003.469,301.9787,47.11652,19.35432,140.2,02:55:12,-96
TFS1242,31.99632,1003.457,338.0751,47.11652,19.35432,139.8,02:55:13,-96
TFS1243,31.99192,1003.436,339.3913,47.11652,19.35432,138.9,02:55:14,-96
TFS1244,31.98752,1003.459,339.5054,47.1165,19.35432,140.8,02:55:15,-96
TFS1245,31.98249,1003.454,335.1455,47.1165,19.35435,137.9,02:55:16,-96
TFS1246,31.97055,1003.447,337.8578,47.11652,19.35437,137.3,02:55:17,-114
TFS1247,31.97181,1003.452,338.7029,47.11653,19.35437,134.8,02:55:18,-114
TFS1248,31.96553,1003.475,338.1585,47.11653,19.3544,133.2,02:55:19,-114
TFS1249,31.96176,1003.459,337.929,47.11653,19.35442,131.0,02:55:20,-114
TFS1250,31.95484,1003.467,336.4808,47.11652,19.35442,128.2,02:55:21,-114
TFS1251,31.94919,1003.434,335.8899,47.11652,19.35443,127.8,02:55:22,-114
TFS1252,31.94542,1003.451,338.0522,47.11652,19.35445,125.5,02:55:23,-114
TFS1253,31.94102,1003.484,338.0929,47.11652,19.35447,122.7,02:55:24,-114
TFS1254,31.94039,1003.479,337.9205,47.11653,19.35447,121.2,02:55:25,-114
TFS1255,31.93222,1003.462,337.7021,47.11652,19.35447,119.4,02:55:26,-108
TFS1256,31.92845,1003.469,336.6477,47.11652,19.35447,119.1,02:55:27,-108
TFS1257,31.92468,1003.493,335.8988,47.11652,19.35447,119.0,02:55:28,-108
TFS1258,31.91903,1003.467,336.5188,47.11652,19.35447,122.0,02:55:29,-108
TFS1259,31.914,1003.495,335.786,47.11652,19.35447,122.8,02:55:30,-108
TFS1260,31.90583,1003.475,337.8895,47.11652,19.35447,122.1,02:55:31,-112
TFS1261,31.90143,1003.481,337.8552,47.11652,19.35447,121.8,02:55:32,-112
TFS1262,31.89892,1003.476,336.9829,47.1165,19.35447,120.7,02:55:33,-112
TFS1263,31.89013,1003.485,336.4727,47.1165,19.35445,118.4,02:55:34,-112
TFS1264,31.88824,1003.508,336.0075,47.11652,19.35445,117.2,02:55:35,-112
TFS1265,31.88384,1003.458,337.1763,47.11652,19.35445,115.3,02:55:36,-119
TFS1266,31.87944,1003.503,337.974,47.1165,19.35445,114.7,02:55:37,-119
TFS1267,31.8763,1003.491,337.3547,47.11652,19.35443,112.9,02:55:38,-119
TFS1268,31.86562,1003.49,337.0898,47.11652,19.35445,110.7,02:55:39,-119
TFS1269,31.86373,1003.474,337.1316,47.11652,19.35445,109.8,02:55:40,-119
TFS1270,31.8587,1003.495,336.748,47.11652,19.35445,107.2,02:55:41,-105
TFS1271,31.85368,1003.45,336.6841,47.11652,19.35445,105.1,02:55:42,-105
TFS1272,31.84739,1003.48,336.8599,47.11652,19.35443,104.6,02:55:43,-105
TFS1273,31.84551,1003.453,337.2841,47.1165,19.35443,103.6,02:55:44,-105
TFS1274,31.84488,1003.462,334.4365,47.1165,19.35443,102.0,02:55:45,-105
TFS1275,31.84237,1003.464,337.5378,47.1165,19.35443,101.3,02:55:46,-112
TFS1276,31.8342,1003.474,335.6477,47.1165,19.35443,100.0,02:55:47,-112
TFS1277,31.83043,1003.461,335.5628,47.11648,19.35443,99.30,2:55:48,-112
TFS1278,31.82917,1003.469,332.9855,47.11648,19.35443,98.30,2:55:49,-112
TFS1279,31.8254,1003.463,333.2255,47.11648,19.35445,96.80,2:55:50,-112
TFS1280,31.81723,1003.469,332.0495,47.11648,19.35443,95.50,2:55:51,-114
TFS1281,31.81032,1003.467,330.9218,47.11648,19.35442,94.90,2:55:52,-114
TFS1282,31.81032,1003.441,330.0282,47.11648,19.3544,95.00,2:55:53,-114
TFS1283,31.80278,1003.488,330.3607,47.11648,19.3544,95.30,2:55:54,-114
TFS1284,31.80278,1003.511,329.6431,47.11648,19.3544,95.30,2:55:55,-114
TFS1285,31.79147,1003.439,330.5336,47.11648,19.35438,94.90,2:55:56,-113
TFS1286,31.7921,1003.45,330.7105,47.11647,19.35437,94.50,2:55:57,-113
TFS1287,31.78393,1003.433,329.2383,47.11647,19.35435,93.60,2:55:58,-113
TFS1288,31.77387,1003.436,330.843,47.11647,19.35437,91.90,2:55:59,-113
TFS1289,31.77827,1003.42,329.476,47.11647,19.35435,92.00,2:56:00,-113
TFS1290,31.7701,1003.446,329.4275,47.11648,19.35435,92.40,2:56:01,-114
TFS1291,31.76508,1003.461,330.4584,47.11648,19.35433,93.00,2:56:02,-114
TFS1292,31.76068,1003.454,330.8705,47.11648,19.35432,93.60,2:56:03,-114
TFS1293,31.75314,1003.435,330.631,47.11648,19.3543,94.00,2:56:04,-114
TFS1294,31.75251,1003.483,330.7083,47.11648,19.3543,95.00,2:56:05,-114
TFS1295,31.74874,1003.43,331.2527,47.11648,19.35428,95.20,2:56:06,-112
TFS1296,31.74497,1003.411,330.7144,47.11648,19.35428,95.60,2:56:07,-112
TFS1297,31.73869,1003.437,330.9803,47.11648,19.35428,95.50,2:56:08,-112
TFS1298,31.73303,1003.487,330.0599,47.11648,19.35427,96.10,2:56:09,-112
TFS1299,31.72612,1003.455,329.2967,47.11648,19.35425,95.80,2:56:10,-112
TFS1300,31.72109,1003.454,336.7588,47.11648,19.35427,95.40,2:56:11,-112
TFS1301,31.71544,1003.478,331.2051,47.11648,19.35427,95.10,2:56:12,-112
TFS1302,31.70852,1003.433,331.9923,47.11648,19.35427,94.80,2:56:13,-112
TFS1303,31.71355,1003.455,330.0615,47.1165,19.35425,94.00,2:56:14,-112
TFS1304,31.70538,1003.434,330.7697,47.11652,19.35427,92.30,2:56:15,-112
TFS1305,31.70287,1003.437,329.2651,47.11653,19.35425,90.20,2:56:16,-112
TFS1306,31.69344,1003.424,330.9087,47.11653,19.35425,88.60,2:56:17,-112
TFS1307,31.69156,1003.471,331.0408,47.11652,19.35423,87.10,2:56:18,-116
TFS1308,31.6859,1003.468,330.7483,47.1165,19.35422,86.40,2:56:19,-116
TFS1309,31.6859,1003.458,330.9263,47.11648,19.35423,85.60,2:56:20,-116
TFS1310,31.68402,1003.432,330.9456,47.11648,19.35423,85.00,2:56:21,-116
TFS1311,31.67459,1003.442,320.582,47.11648,19.35423,84.10,2:56:22,-116
TFS1312,31.67334,1003.477,314.655,47.11648,19.35425,83.50,2:56:23,-120
TFS1313,31.66957,1003.47,314.7443,47.11647,19.35425,82.80,2:56:24,-120
TFS1314,31.66957,1003.457,313.9396,47.11648,19.35427,82.90,2:56:25,-120
TFS1315,31.66391,1003.491,315.3843,47.11648,19.35428,83.60,2:56:26,-120
TFS1316,31.65951,1003.52,315.4274,47.11647,19.3543,84.30,2:56:27,-120
TFS1317,31.65071,1003.488,314.9797,47.11647,19.35433,84.10,2:56:28,-112
TFS1318,31.64883,1003.485,315.9664,47.11647,19.35435,84.20,2:56:29,-112
TFS1319,31.64317,1003.469,314.184,47.11645,19.35435,84.30,2:56:30,-112
TFS1320,31.64569,1003.48,316.1754,47.11645,19.35437,84.70,2:56:31,-112
TFS1321,31.63815,1003.454,315.1568,47.11645,19.35437,85.00,2:56:32,-112
TFS1322,31.635,1003.432,315.1525,47.11645,19.35437,85.30,2:56:33,-110
TFS1323,31.63186,1003.427,315.7946,47.11645,19.35438,85.10,2:56:34,-110
TFS1324,31.62872,1003.445,315.587,47.11645,19.35438,84.70,2:56:35,-110
TFS1325,31.62558,1003.443,316.4736,47.11643,19.35438,84.70,2:56:36,-110
TFS1326,31.62307,1003.459,315.7194,47.11643,19.35438,85.00,2:56:37,-110
TFS1327,31.6193,1003.422,315.8299,47.11643,19.35438,86.10,2:56:38,-111
TFS1328,31.60673,1003.448,315.8027,47.11643,19.35438,86.30,2:56:39,-111
TFS1329,31.60799,1003.43,314.8608,47.11643,19.35438,86.70,2:56:40,-111
TFS1330,31.6061,1003.424,315.5349,47.11643,19.35437,87.40,2:56:41,-111
TFS1331,31.60421,1003.44,315.231,47.11643,19.35437,87.70,2:56:42,-111
TFS1332,31.60359,1003.469,315.0787,47.11643,19.35437,88.80,2:56:43,-113
TFS1333,31.59416,1003.447,315.8683,47.11645,19.35437,90.30,2:56:44,-113
TFS1334,31.58599,1003.45,316.817,47.11645,19.35435,92.60,2:56:45,-113
TFS1335,31.58474,1003.421,316.0309,47.11645,19.35435,92.80,2:56:46,-113
TFS1336,31.58348,1003.445,314.7081,47.11647,19.35433,93.90,2:56:47,-113
TFS1337,31.57719,1003.442,315.3088,47.11647,19.35433,94.80,2:56:48,-112
TFS1339,31.56777,1003.412,315.0972,47.11648,19.35437,97.30,2:56:50,-112
TFS1340,31.56714,1003.428,315.8892,47.11648,19.35435,99.50,2:56:51,-111
TFS1341,31.56903,1003.438,314.9387,47.11648,19.35435,100.0,02:56:52,-111
TFS1342,31.564,1003.443,315.7276,47.11648,19.35435,100.0,02:56:53,-111
TFS1343,31.55897,1003.431,316.9099,47.11648,19.35437,99.60,2:56:54,-111
TFS1344,31.54955,1003.428,315.2299,47.1165,19.35438,100.3,02:56:55,-111
TFS1345,31.54452,1003.387,315.1278,47.1165,19.3544,99.00,2:56:56,-109
TFS1346,31.54326,1003.411,315.9508,47.1165,19.3544,96.90,2:56:57,-109
TFS1347,31.53572,1003.408,315.1958,47.1165,19.35442,97.00,2:56:58,-109
TFS1348,31.5307,1003.443,314.9482,47.11648,19.3544,97.40,2:56:59,-109
TFS1349,31.53007,1003.386,315.5443,47.1165,19.35442,95.30,2:57:00,-118
TFS1350,31.52693,1003.437,314.9666,47.1165,19.35443,93.90,2:57:01,-118
TFS1351,31.52693,1003.41,314.9772,47.11652,19.35445,91.60,2:57:02,-118
TFS1352,31.51876,1003.423,315.6502,47.11652,19.35445,91.40,2:57:03,-118
TFS1353,31.50996,1003.395,315.0136,47.1165,19.35445,91.00,2:57:04,-118
TFS1354,31.51122,1003.381,314.9331,47.1165,19.35445,90.50,2:57:05,-108
TFS1355,31.50682,1003.416,314.2455,47.1165,19.35445,90.70,2:57:06,-108
TFS1356,31.50053,1003.383,314.655,47.1165,19.35445,91.00,2:57:07,-108
TFS1357,31.50242,1003.406,314.6164,47.1165,19.35443,91.30,2:57:08,-108
TFS1358,31.49802,1003.441,314.7863,47.1165,19.35443,91.60,2:57:09,-108
TFS1359,31.49928,1003.444,315.0582,47.1165,19.35443,92.00,2:57:10,-108
TFS1360,31.49174,1003.401,316.3941,47.11652,19.35443,91.80,2:57:11,-108
TFS1361,31.48545,1003.417,316.2369,47.11652,19.35443,92.00,2:57:12,-114
TFS1362,31.48482,1003.419,315.4563,47.11652,19.35443,91.90,2:57:13,-114
TFS1363,31.4754,1003.377,316.5941,47.11652,19.35442,93.20,2:57:14,-114
TFS1364,31.47414,1003.411,316.2523,47.11652,19.3544,93.70,2:57:15,-114
TFS1365,31.47477,1003.399,314.3514,47.11652,19.35438,94.00,2:57:16,-114
TFS1366,31.46912,1003.413,316.1484,47.11652,19.35438,94.60,2:57:17,-110
TFS1367,31.46157,1003.433,315.4829,47.11653,19.35438,95.00,2:57:18,-110
TFS1368,31.45969,1003.404,316.0612,47.11653,19.35438,94.90,2:57:19,-110
TFS1369,31.45215,1003.345,314.4231,47.11653,19.3544,94.80,2:57:20,-110
TFS1370,31.45341,1003.4,315.354,47.11653,19.3544,95.00,2:57:21,-110
TFS1371,31.4465,1003.402,314.8466,47.11653,19.35438,93.70,2:57:22,-115
TFS1372,31.44587,1003.427,315.9307,47.11653,19.35438,91.90,2:57:23,-115
TFS1373,31.43518,1003.383,315.5703,47.11653,19.35437,93.40,2:57:24,-115
TFS1374,31.44021,1003.441,314.7673,47.11653,19.35435,93.60,2:57:25,-115
TFS1375,31.43581,1003.437,315.9809,47.11653,19.35433,94.60,2:57:26,-115
TFS1376,31.43204,1003.444,315.9162,47.11653,19.35433,94.60,2:57:27,-112
TFS1377,31.43079,1003.448,315.3025,47.11653,19.35433,94.70,2:57:28,-112
TFS1378,31.42324,1003.442,314.4164,47.11653,19.35433,94.30,2:57:29,-112
TFS1379,31.42073,1003.405,314.6657,47.11655,19.35433,94.50,2:57:30,-112
TFS1380,31.42324,1003.462,314.8648,47.11655,19.35433,94.60,2:57:31,-112
TFS1383,31.40879,1003.438,315.8707,47.11655,19.35437,95.30,2:57:34,-108
TFS1384,31.3956,1003.432,315.6172,47.11655,19.35437,94.80,2:57:35,-108
TFS1385,31.40439,1003.414,315.4285,47.11655,19.35438,94.20,2:57:36,-108
TFS1386,31.3912,1003.438,315.1004,47.11655,19.35438,93.80,2:57:37,-108
TFS1387,31.3912,1003.448,316.4745,47.11655,19.3544,92.40,2:57:38,-117
TFS1388,31.38932,1003.452,317.0212,47.11655,19.3544,91.00,2:57:39,-117
TFS1389,31.38429,1003.427,316.1021,47.11655,19.3544,89.80,2:57:40,-117
TFS1390,31.37675,1003.43,316.5575,47.11655,19.3544,89.20,2:57:41,-117
TFS1391,31.37864,1003.447,317.0402,47.11655,19.3544,88.90,2:57:42,-117
TFS1392,31.37486,1003.464,316.5364,47.11658,19.35442,88.90,2:57:43,-117
TFS1393,31.37235,1003.45,318.6954,47.11658,19.35442,89.50,2:57:44,-111
TFS1394,31.36732,1003.458,316.7952,47.11658,19.35442,89.70,2:57:45,-111
TFS1395,31.36104,1003.431,314.4171,47.11658,19.35442,90.00,2:57:46,-111
TFS1396,31.35664,1003.45,314.0459,47.11658,19.35442,91.30,2:57:47,-111
TFS1397,31.35601,1003.386,314.2104,47.11655,19.35442,91.50,2:57:48,-111
TFS1398,31.35098,1003.427,314.7334,47.11655,19.35443,91.80,2:57:49,-116
TFS1399,31.34721,1003.424,314.8289,47.11655,19.35445,91.70,2:57:50,-116
TFS1400,31.34847,1003.426,315.3277,47.11655,19.35445,91.60,2:57:51,-116
TFS1401,31.34281,1003.394,313.7748,47.11655,19.35447,91.50,2:57:52,-116
TFS1402,31.33842,1003.393,315.3076,47.11655,19.35445,91.90,2:57:53,-116
TFS1403,31.33967,1003.415,315.8387,47.11655,19.35445,90.90,2:57:54,-116
TFS1404,31.32899,1003.417,314.9681,47.11653,19.35445,90.00,2:57:55,-106
TFS1405,31.32899,1003.437,314.5203,47.11653,19.35445,89.70,2:57:56,-106
TFS1406,31.32208,1003.409,315.2426,47.11653,19.35445,89.60,2:57:57,-106
TFS1407,31.31643,1003.422,314.6211,47.11653,19.35447,89.50,2:57:58,-106
TFS1408,31.3158,1003.415,315.377,47.11653,19.35445,89.80,2:57:59,-106
TFS1409,31.3158,1003.415,315.0683,47.11653,19.35445,89.80,2:58:00,-117
TFS1410,31.31454,1003.422,314.2107,47.11653,19.35443,89.90,2:58:01,-117
TFS1411,31.30323,1003.384,313.8251,47.11653,19.35443,90.00,2:58:02,-117
TFS1412,31.3026,1003.403,316.1295,47.11653,19.35443,90.20,2:58:03,-117
TFS1413,31.30197,1003.408,315.1108,47.11653,19.35443,90.10,2:58:04,-117
TFS1414,31.29443,1003.442,315.4957,47.11653,19.35443,91.30,2:58:05,-117
TFS1415,31.29129,1003.37,314.417,47.11653,19.35443,91.70,2:58:06,-117
TFS1416,31.28626,1003.405,314.728,47.11653,19.35443,92.40,2:58:07,-106
TFS1417,31.28878,1003.393,313.8283,47.11655,19.35443,92.90,2:58:08,-106
TFS1418,31.28815,1003.425,314.8466,47.11655,19.35445,94.00,2:58:09,-106
TFS1419,31.28061,1003.395,314.2014,47.11655,19.35442,94.20,2:58:10,-106
TFS1420,31.27621,1003.391,315.4703,47.11655,19.35442,94.40,2:58:11,-106
TFS1421,31.27181,1003.404,314.8793,47.11655,19.3544,93.70,2:58:12,-106
TFS1422,31.26678,1003.392,313.4055,47.11655,19.35437,94.00,2:58:13,-106
TFS1423,31.26615,1003.404,314.3234,47.11655,19.35437,94.50,2:58:14,-106
TFS1424,31.2649,1003.412,315.0112,47.11655,19.35435,94.70,2:58:15,-106
TFS1425,31.25547,1003.41,314.7401,47.11655,19.35438,95.10,2:58:16,-106
TFS1426,31.25296,1003.372,315.2453,47.11655,19.35437,94.90,2:58:17,-106
TFS1427,31.25296,1003.382,313.7795,47.11655,19.35435,95.20,2:58:18,-108
TFS1428,31.2517,1003.384,315.4035,47.11655,19.35435,95.40,2:58:19,-108
TFS1429,31.2473,1003.366,315.9081,47.11655,19.35437,95.40,2:58:20,-108
TFS1430,31.24856,1003.378,313.3286,47.11655,19.35435,95.70,2:58:21,-108
TFS1431,31.23725,1003.372,314.4413,47.11655,19.35435,95.80,2:58:22,-108
TFS1432,31.23474,1003.368,314.6856,47.11655,19.35435,96.10,2:58:23,-106
TFS1433,31.23222,1003.371,315.0498,47.11655,19.35435,96.50,2:58:24,-106
TFS1434,31.23097,1003.369,314.1188,47.11655,19.35433,97.10,2:58:25,-106
TFS1435,31.22091,1003.352,314.5303,47.11655,19.35433,100.3,02:58:26,-106
TFS1436,31.23034,1003.384,315.8093,47.11655,19.35432,103.7,02:58:27,-106
TFS1437,31.22217,1003.377,316.2435,47.11655,19.35432,106.1,02:58:28,-112
TFS1438,31.2184,1003.374,314.7302,47.11655,19.35432,108.1,02:58:29,-112
TFS1439,31.20771,1003.346,314.1687,47.11655,19.35432,109.8,02:58:30,-112
TFS1440,31.214,1003.363,315.7909,47.11655,19.35432,111.8,02:58:31,-112
TFS1441,31.20835,1003.39,314.0737,47.11655,19.3543,114.0,02:58:32,-112
TFS1442,31.20457,1003.384,293.3377,47.11655,19.3543,115.1,02:58:33,-110
TFS1443,31.20457,1003.377,305.4168,47.11655,19.3543,116.5,02:58:34,-110
TFS1444,31.19892,1003.391,302.5798,47.11655,19.3543,117.1,02:58:35,-108
TFS1445,31.19703,1003.368,302.3388,47.11653,19.3543,117.6,02:58:36,-108
TFS1446,31.19138,1003.362,302.6462,47.11655,19.3543,117.7,02:58:37,-108
TFS1447,31.19012,1003.376,301.7033,47.11655,19.35428,118.1,02:58:38,-108
TFS1448,31.18447,1003.344,302.2728,47.11655,19.35428,118.5,02:58:39,-108
TFS1449,31.18384,1003.359,302.9008,47.11653,19.35428,119.1,02:58:40,-106
TFS1450,31.18509,1003.375,301.7181,47.11653,19.35428,119.5,02:58:41,-106
TFS1451,31.1763,1003.406,301.7057,47.11653,19.35428,119.8,02:58:42,-106
TFS1452,31.17756,1003.399,302.9107,47.11653,19.35428,120.0,02:58:43,-106
TFS1453,31.16876,1003.357,302.5853,47.11653,19.35428,121.5,02:58:44,-106
TFS1454,31.1675,1003.372,303.2267,47.11655,19.3543,121.5,02:58:45,-105
TFS1455,31.16248,1003.376,301.6548,47.11655,19.35432,122.1,02:58:46,-105
TFS1456,31.15871,1003.354,301.5177,47.11655,19.3543,122.4,02:58:47,-105
TFS1457,31.15871,1003.36,302.1917,47.11655,19.3543,122.3,02:58:48,-105
TFS1458,31.15556,1003.365,301.8538,47.11655,19.3543,122.5,02:58:49,-105
TFS1459,31.15179,1003.372,303.2701,47.11655,19.3543,122.0,02:58:50,-105
TFS1460,31.14048,1003.343,302.4221,47.11655,19.3543,122.5,02:58:51,-105
TFS1461,31.14802,1003.412,301.2311,47.11655,19.3543,122.9,02:58:52,-105
TFS1462,31.13797,1003.379,301.9479,47.11655,19.3543,122.4,02:58:53,-105
TFS1463,31.13923,1003.4,302.1979,47.11655,19.3543,122.7,02:58:54,-105
TFS1464,31.1342,1003.382,302.4406,47.11655,19.3543,123.2,02:58:55,-105
TFS1465,31.13105,1003.384,302.7989,47.11655,19.3543,122.9,02:58:56,-105
TFS1466,31.13231,1003.379,302.7764,47.11655,19.3543,123.1,02:58:57,-108
TFS1467,31.1254,1003.391,302.099,47.11653,19.3543,123.3,02:58:58,-108
TFS1468,31.11975,1003.358,302.8171,47.11653,19.3543,122.9,02:58:59,-104
TFS1469,31.11535,1003.36,302.2003,47.11655,19.3543,123.3,02:59:00,-104
TFS1470,31.10843,1003.402,302.51,47.11655,19.35432,123.3,02:59:01,-104
TFS1471,31.11158,1003.377,300.5826,47.11655,19.3543,122.3,02:59:02,-104
TFS1472,31.10969,1003.391,302.2543,47.11655,19.35432,121.9,02:59:03,-104
TFS1473,31.10278,1003.386,302.438,47.11655,19.35432,121.8,02:59:04,-108
TFS1474,31.09336,1003.353,300.9449,47.11655,19.35432,121.1,02:59:05,-108
TFS1475,31.09021,1003.374,301.8314,47.11655,19.35432,121.2,02:59:06,-108
TFS1476,31.08707,1003.343,302.0518,47.11655,19.35432,120.9,02:59:07,-108
TFS1477,31.08959,1003.334,301.5662,47.11657,19.35432,121.3,02:59:08,-108
TFS1478,31.08205,1003.348,303.5707,47.11658,19.35432,121.2,02:59:09,-104
TFS1479,31.08393,1003.328,302.0398,47.1166,19.35432,121.2,02:59:10,-104
TFS1480,31.07765,1003.334,302.0226,47.1166,19.35433,121.3,02:59:11,-104
TFS1481,31.07199,1003.324,303.8971,47.1166,19.35433,121.4,02:59:12,-104
TFS1482,31.06948,1003.357,302.0005,47.1166,19.35433,121.4,02:59:13,-104
TFS1483,31.06759,1003.387,303.6138,47.1166,19.35433,122.1,02:59:14,-100
TFS1484,31.06697,1003.369,301.4367,47.1166,19.35435,122.0,02:59:15,-100
TFS1485,31.05817,1003.344,302.8105,47.1166,19.35435,121.6,02:59:16,-100
TFS1486,31.05817,1003.367,302.2408,47.1166,19.35435,121.3,02:59:17,-100
TFS1487,31.05754,1003.373,301.8915,47.1166,19.35435,121.1,02:59:18,-100
TFS1488,31.05377,1003.36,302.1156,47.1166,19.35435,120.7,02:59:19,-104
TFS1489,31.05062,1003.352,302.0347,47.1166,19.35435,119.2,02:59:20,-104
TFS1490,31.04622,1003.337,302.3318,47.11662,19.35435,118.8,02:59:21,-104
