TFS604,23.4,990.3,192.8,N,N,N,06:16:34,N/A
TFS605,23.4,990.3,192.5,N,N,N,06:16:35,N/A
TFS606,23.4,990.3,192.7,N,N,N,06:16:36,N/A
TFS607,23.3,990.3,192.7,N,N,N,06:16:37,-43
TFS608,23.3,990.3,192.8,N,N,N,06:16:38,-43
TFS609,23.3,990.3,192.6,N,N,N,06:16:38,-43
TFS610,23.3,990.3,192.6,N,N,N,06:16:39,-43
TFS611,23.3,990.3,192.7,N,N,N,06:16:40,-43
